identity,family,stratum,condition,window,window_id,sample,cycle,landmark,phase,ara_phase
double:driven1,double,driven1,chronological,11,double:driven1:w011,17,2,1,0.9381081904487516,1.8762163808975032
double:driven1,double,driven1,chronological,11,double:driven1:w011,18,2,2,0.004872041144594164,0.009744082289188327
double:driven1,double,driven1,chronological,11,double:driven1:w011,19,2,3,0.08454260862878726,0.16908521725757453
double:driven1,double,driven1,chronological,11,double:driven1:w011,20,2,4,0.2674299967090903,0.5348599934181806
double:driven1,double,driven1,chronological,11,double:driven1:w011,21,2,5,0.43109462809490395,0.8621892561898079
double:driven1,double,driven1,chronological,11,double:driven1:w011,22,2,6,0.5048511756018712,1.0097023512037424
double:driven1,double,driven1,chronological,11,double:driven1:w011,23,2,7,0.5812825768506045,1.162565153701209
double:driven1,double,driven1,chronological,11,double:driven1:w011,24,3,0,0.7584776692766795,1.516955338553359
double:driven1,double,driven1,chronological,11,double:driven1:w011,25,3,1,0.9223860939245796,1.8447721878491592
double:driven1,double,driven1,chronological,11,double:driven1:w011,26,3,2,0.9979180407754171,1.9958360815508343
double:driven1,double,driven1,chronological,11,double:driven1:w011,27,3,3,0.07499775688228993,0.14999551376457987
double:driven1,double,driven1,chronological,11,double:driven1:w011,28,3,4,0.25036772692483567,0.5007354538496713
double:driven1,double,driven1,chronological,11,double:driven1:w011,29,3,5,0.41998546450355434,0.8399709290071087
double:driven1,double,driven1,chronological,11,double:driven1:w011,30,3,6,0.49424781062700873,0.9884956212540175
double:driven1,double,driven1,chronological,11,double:driven1:w011,31,3,7,0.5687088650894054,1.1374177301788109
double:driven1,double,driven1,shuffled,11,double:driven1:w011,0,0,0,0.9381081904487516,1.8762163808975032
double:driven1,double,driven1,shuffled,11,double:driven1:w011,1,0,1,0.5830233664712381,1.1660467329424762
double:driven1,double,driven1,shuffled,11,double:driven1:w011,2,0,2,0.45652958995728454,0.9130591799145691
double:driven1,double,driven1,shuffled,11,double:driven1:w011,3,0,3,0.5054120842109384,1.0108241684218768
double:driven1,double,driven1,shuffled,11,double:driven1:w011,4,0,4,0.5625037148898286,1.1250074297796573
double:driven1,double,driven1,shuffled,11,double:driven1:w011,5,0,5,0.9511997413686615,1.902399482737323
double:driven1,double,driven1,shuffled,11,double:driven1:w011,6,0,6,0.5812825768506045,1.162565153701209
double:driven1,double,driven1,shuffled,11,double:driven1:w011,7,0,7,0.05512268749513538,0.11024537499027076
double:driven1,double,driven1,shuffled,11,double:driven1:w011,8,1,0,0.43109462809490395,0.8621892561898079
double:driven1,double,driven1,shuffled,11,double:driven1:w011,9,1,1,0.25036772692483567,0.5007354538496713
double:driven1,double,driven1,shuffled,11,double:driven1:w011,10,1,2,0.27690505615292693,0.5538101123058539
double:driven1,double,driven1,shuffled,11,double:driven1:w011,11,1,3,0.7761522774068723,1.5523045548137446
double:driven1,double,driven1,shuffled,11,double:driven1:w011,12,1,4,0.7693310758023344,1.5386621516046688
double:driven1,double,driven1,shuffled,11,double:driven1:w011,13,1,5,0.27688470544114807,0.5537694108822961
double:driven1,double,driven1,shuffled,11,double:driven1:w011,14,1,6,0.07499775688228993,0.14999551376457987
double:driven1,double,driven1,shuffled,11,double:driven1:w011,15,1,7,0.08454260862878726,0.16908521725757453
double:driven1,double,driven1,shuffled,11,double:driven1:w011,16,2,0,0.5687088650894054,1.1374177301788109
double:driven1,double,driven1,shuffled,11,double:driven1:w011,17,2,1,0.003196894190544697,0.006393788381089394
double:driven1,double,driven1,shuffled,11,double:driven1:w011,18,2,2,0.07425766675223855,0.1485153335044771
double:driven1,double,driven1,shuffled,11,double:driven1:w011,19,2,3,0.4426477542975533,0.8852955085951066
double:driven1,double,driven1,shuffled,11,double:driven1:w011,20,2,4,0.004200486134493531,0.008400972268987061
double:driven1,double,driven1,shuffled,11,double:driven1:w011,21,2,5,0.49424781062700873,0.9884956212540175
double:driven1,double,driven1,shuffled,11,double:driven1:w011,22,2,6,0.004872041144594164,0.009744082289188327
double:driven1,double,driven1,shuffled,11,double:driven1:w011,23,2,7,0.9979180407754171,1.9958360815508343
double:driven1,double,driven1,shuffled,11,double:driven1:w011,24,3,0,0.5048511756018712,1.0097023512037424
double:driven1,double,driven1,shuffled,11,double:driven1:w011,25,3,1,0.9591977131538911,1.9183954263077823
double:driven1,double,driven1,shuffled,11,double:driven1:w011,26,3,2,0.41998546450355434,0.8399709290071087
double:driven1,double,driven1,shuffled,11,double:driven1:w011,27,3,3,0.7736447685388725,1.547289537077745
double:driven1,double,driven1,shuffled,11,double:driven1:w011,28,3,4,0.9223860939245796,1.8447721878491592
double:driven1,double,driven1,shuffled,11,double:driven1:w011,29,3,5,0.2674299967090903,0.5348599934181806
double:driven1,double,driven1,shuffled,11,double:driven1:w011,30,3,6,0.7584776692766795,1.516955338553359
double:driven1,double,driven1,shuffled,11,double:driven1:w011,31,3,7,0.5045441499217347,1.0090882998434694
double:driven1,double,driven1,reversed,11,double:driven1:w011,0,0,0,0.5687088650894054,1.1374177301788109
double:driven1,double,driven1,reversed,11,double:driven1:w011,1,0,1,0.49424781062700873,0.9884956212540175
double:driven1,double,driven1,reversed,11,double:driven1:w011,2,0,2,0.41998546450355434,0.8399709290071087
double:driven1,double,driven1,reversed,11,double:driven1:w011,3,0,3,0.25036772692483567,0.5007354538496713
double:driven1,double,driven1,reversed,11,double:driven1:w011,4,0,4,0.07499775688228993,0.14999551376457987
double:driven1,double,driven1,reversed,11,double:driven1:w011,5,0,5,0.9979180407754171,1.9958360815508343
double:driven1,double,driven1,reversed,11,double:driven1:w011,6,0,6,0.9223860939245796,1.8447721878491592
double:driven1,double,driven1,reversed,11,double:driven1:w011,7,0,7,0.7584776692766795,1.516955338553359
double:driven1,double,driven1,reversed,11,double:driven1:w011,8,1,0,0.5812825768506045,1.162565153701209
double:driven1,double,driven1,reversed,11,double:driven1:w011,9,1,1,0.5048511756018712,1.0097023512037424
double:driven1,double,driven1,reversed,11,double:driven1:w011,10,1,2,0.43109462809490395,0.8621892561898079
double:driven1,double,driven1,reversed,11,double:driven1:w011,11,1,3,0.2674299967090903,0.5348599934181806
double:driven1,double,driven1,reversed,11,double:driven1:w011,12,1,4,0.08454260862878726,0.16908521725757453
double:driven1,double,driven1,reversed,11,double:driven1:w011,13,1,5,0.004872041144594164,0.009744082289188327
double:driven1,double,driven1,reversed,11,double:driven1:w011,14,1,6,0.9381081904487516,1.8762163808975032
double:driven1,double,driven1,reversed,11,double:driven1:w011,15,1,7,0.7736447685388725,1.547289537077745
double:driven1,double,driven1,reversed,11,double:driven1:w011,16,2,0,0.5830233664712381,1.1660467329424762
double:driven1,double,driven1,reversed,11,double:driven1:w011,17,2,1,0.5054120842109384,1.0108241684218768
double:driven1,double,driven1,reversed,11,double:driven1:w011,18,2,2,0.4426477542975533,0.8852955085951066
double:driven1,double,driven1,reversed,11,double:driven1:w011,19,2,3,0.27688470544114807,0.5537694108822961
double:driven1,double,driven1,reversed,11,double:driven1:w011,20,2,4,0.07425766675223855,0.1485153335044771
double:driven1,double,driven1,reversed,11,double:driven1:w011,21,2,5,0.004200486134493531,0.008400972268987061
double:driven1,double,driven1,reversed,11,double:driven1:w011,22,2,6,0.9511997413686615,1.902399482737323
double:driven1,double,driven1,reversed,11,double:driven1:w011,23,2,7,0.7761522774068723,1.5523045548137446
double:driven1,double,driven1,reversed,11,double:driven1:w011,24,3,0,0.5625037148898286,1.1250074297796573
double:driven1,double,driven1,reversed,11,double:driven1:w011,25,3,1,0.5045441499217347,1.0090882998434694
double:driven1,double,driven1,reversed,11,double:driven1:w011,26,3,2,0.45652958995728454,0.9130591799145691
double:driven1,double,driven1,reversed,11,double:driven1:w011,27,3,3,0.27690505615292693,0.5538101123058539
double:driven1,double,driven1,reversed,11,double:driven1:w011,28,3,4,0.05512268749513538,0.11024537499027076
double:driven1,double,driven1,reversed,11,double:driven1:w011,29,3,5,0.003196894190544697,0.006393788381089394
double:driven1,double,driven1,reversed,11,double:driven1:w011,30,3,6,0.9591977131538911,1.9183954263077823
double:driven1,double,driven1,reversed,11,double:driven1:w011,31,3,7,0.7693310758023344,1.5386621516046688
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,0,0,0,0.5922509588074121,1.1845019176148242
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,1,0,1,0.8090144165803395,1.618028833160679
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,2,0,2,0.2172626365904904,0.4345252731809808
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,3,0,3,0.3327146743230145,0.665429348646029
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,4,0,4,0.6076036444280533,1.2152072888561065
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,5,0,5,0.8077490859530769,1.6154981719061539
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,6,0,6,0.9736275052363652,1.9472550104727304
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,7,0,7,0.11710346255266302,0.23420692510532604
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,8,1,0,0.7855995836074783,1.5711991672149566
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,9,1,1,0.9005573798957869,1.8011147597915738
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,10,1,2,0.04272397777216952,0.08544795554433904
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,11,1,3,0.19788658588886676,0.3957731717777335
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,12,1,4,0.4651721306876624,0.9303442613753248
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,13,1,5,0.646900908893528,1.293801817787056
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,14,1,6,0.7392007468505142,1.4784014937010284
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,15,1,7,0.18108807095033796,0.36217614190067593
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,16,2,0,0.4280185898944495,0.856037179788899
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,17,2,1,0.6893219511705126,1.3786439023410253
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,18,2,2,0.8026053912998208,1.6052107825996416
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,19,2,3,0.9539638024757835,1.907927604951567
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,20,2,4,0.14842597449181483,0.29685194898362965
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,21,2,5,0.3445445242076204,0.6890890484152408
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,22,2,6,0.7195396277523969,1.4390792555047938
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,23,2,7,0.8496357850540761,1.6992715701081522
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,24,3,0,0.23478681569697812,0.46957363139395625
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,25,3,1,0.4207291687151127,0.8414583374302254
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,26,3,2,0.5469981032274802,1.0939962064549604
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,27,3,3,0.6555575529863233,1.3111151059726467
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,28,3,4,0.913773836255956,1.827547672511912
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,29,3,5,0.23326755414272782,0.46653510828545564
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,30,3,6,0.44847679800177787,0.8969535960035557
double:driven1,double,driven1,broken_lineage,11,double:driven1:w011,31,3,7,0.7162515208375027,1.4325030416750053
double:driven1,double,driven1,chronological,12,double:driven1:w012,0,0,0,0.745817054635701,1.491634109271402
double:driven1,double,driven1,chronological,12,double:driven1:w012,1,0,1,0.9249451694572812,1.8498903389145624
double:driven1,double,driven1,chronological,12,double:driven1:w012,2,0,2,0.9940735290274034,1.9881470580548068
double:driven1,double,driven1,chronological,12,double:driven1:w012,3,0,3,0.061385526166048976,0.12277105233209795
double:driven1,double,driven1,chronological,12,double:driven1:w012,4,0,4,0.24487461703832736,0.4897492340766547
double:driven1,double,driven1,chronological,12,double:driven1:w012,5,0,5,0.4304055359019969,0.8608110718039939
double:driven1,double,driven1,chronological,12,double:driven1:w012,6,0,6,0.49308364054520126,0.9861672810904025
double:driven1,double,driven1,chronological,12,double:driven1:w012,7,0,7,0.5551367020815619,1.1102734041631237
double:driven1,double,driven1,chronological,12,double:driven1:w012,8,1,0,0.7458028990785763,1.4916057981571527
double:driven1,double,driven1,chronological,12,double:driven1:w012,9,1,1,0.9421158945636634,1.8842317891273268
double:driven1,double,driven1,chronological,12,double:driven1:w012,10,1,2,0.9950043510523585,1.990008702104717
double:driven1,double,driven1,chronological,12,double:driven1:w012,11,1,3,0.0508546492837354,0.1017092985674708
double:driven1,double,driven1,chronological,12,double:driven1:w012,12,1,4,0.24897630353755318,0.49795260707510636
double:driven1,double,driven1,chronological,12,double:driven1:w012,13,1,5,0.4486581270983905,0.897316254196781
double:driven1,double,driven1,chronological,12,double:driven1:w012,14,1,6,0.4964384414651448,0.9928768829302896
double:driven1,double,driven1,chronological,12,double:driven1:w012,15,1,7,0.5461830000732633,1.0923660001465265
double:driven1,double,driven1,chronological,12,double:driven1:w012,16,2,0,0.7535499420497374,1.5070998840994747
double:driven1,double,driven1,chronological,12,double:driven1:w012,17,2,1,0.9549464059762869,1.9098928119525738
double:driven1,double,driven1,chronological,12,double:driven1:w012,18,2,2,0.00013131649554054547,0.00026263299108109095
double:driven1,double,driven1,chronological,12,double:driven1:w012,19,2,3,0.0475334505615308,0.0950669011230616
double:driven1,double,driven1,chronological,12,double:driven1:w012,20,2,4,0.260458873118111,0.520917746236222
double:driven1,double,driven1,chronological,12,double:driven1:w012,21,2,5,0.45533979910668165,0.9106795982133633
double:driven1,double,driven1,chronological,12,double:driven1:w012,22,2,6,0.5000953557966881,1.0001907115933761
double:driven1,double,driven1,chronological,12,double:driven1:w012,23,2,7,0.5487261696092673,1.0974523392185347
double:driven1,double,driven1,chronological,12,double:driven1:w012,24,3,0,0.7678813810706799,1.5357627621413599
double:driven1,double,driven1,chronological,12,double:driven1:w012,25,3,1,0.9590853517888434,1.9181707035776867
double:driven1,double,driven1,chronological,12,double:driven1:w012,26,3,2,0.0032392301193695516,0.006478460238739103
double:driven1,double,driven1,chronological,12,double:driven1:w012,27,3,3,0.056020763863138257,0.11204152772627651
double:driven1,double,driven1,chronological,12,double:driven1:w012,28,3,4,0.2722149331212762,0.5444298662425524
double:driven1,double,driven1,chronological,12,double:driven1:w012,29,3,5,0.45387367140716606,0.9077473428143321
