domain,split,lineage,raw_states,candidate_q,amplitude_floor,valid_q,boundary_q,full_contracting_reverse,full_expanding_reverse,full_expanding_forward,full_contracting_forward
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:183:9988,3,2,0.9922208968252869,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:183:9988,3,2,0.9922208968252869,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:183:9988,3,2,0.9922208968252869,2,0,0,1,1,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:184:9989,4,3,0.9535855325052557,1,0,1,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:184:9989,4,3,0.9535855325052557,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:184:9989,4,3,0.9535855325052557,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:195:9990,3,2,0.9871196533221617,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:195:9990,2,1,0.9871196533221617,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:195:9990,3,2,0.9871196533221617,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:233:9991,4,3,0.9758783856965935,1,0,1,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:233:9991,3,2,0.9758783856965935,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:233:9991,4,3,0.9758783856965935,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:235:9992,3,2,0.998369875283728,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:235:9992,3,2,0.998369875283728,2,0,1,1,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:235:9992,3,2,0.998369875283728,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:241:9993,3,2,0.9768359822430446,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:241:9993,2,1,0.9768359822430446,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:241:9993,3,2,0.9768359822430446,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:258:9994,3,2,0.9242310115350245,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:258:9994,3,2,0.9242310115350245,2,0,2,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:258:9994,3,2,0.9242310115350245,2,0,1,0,0,1
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:269:9995,3,2,0.9959701335510427,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:269:9995,2,1,0.9959701335510427,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:269:9995,3,2,0.9959701335510427,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:291:9996,3,2,0.9864554355558153,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:291:9996,2,1,0.9864554355558153,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:291:9996,3,2,0.9864554355558153,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:309:9997,3,2,0.9724552212902368,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:309:9997,2,1,0.9724552212902368,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:309:9997,3,2,0.9724552212902368,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:321:9998,3,2,0.9767449805610351,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:321:9998,3,2,0.9767449805610351,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:321:9998,3,2,0.9767449805610351,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:328:9999,3,2,0.9968375064392165,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:328:9999,2,1,0.9968375064392165,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:328:9999,3,2,0.9968375064392165,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:340:10000,5,4,0.9000107916973881,2,0,0,1,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:340:10000,4,3,0.9000107916973881,3,0,0,2,0,1
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:340:10000,4,3,0.9000107916973881,1,0,1,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:350:10001,7,6,0.9529894844082623,3,0,0,2,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:350:10001,5,4,0.9529894844082623,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:350:10001,6,5,0.9529894844082623,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:366:10002,4,3,0.9887642564031026,1,0,0,0,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:366:10002,3,2,0.9887642564031026,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:366:10002,3,2,0.9887642564031026,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:380:10003,3,2,0.9802034790403099,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:380:10003,2,1,0.9802034790403099,1,0,1,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:380:10003,3,2,0.9802034790403099,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:384:10004,4,3,0.9554813746041015,1,0,0,1,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:384:10004,3,2,0.9554813746041015,2,0,0,1,1,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:384:10004,3,2,0.9554813746041015,2,0,1,1,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:413:10005,3,2,0.9765604473303217,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:413:10005,2,1,0.9765604473303217,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:413:10005,3,2,0.9765604473303217,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:425:10006,4,3,0.9420287844806092,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:425:10006,3,2,0.9420287844806092,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:425:10006,4,3,0.9420287844806092,1,0,0,1,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:428:10007,3,2,0.9977377861232588,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:428:10007,3,2,0.9977377861232588,1,0,0,1,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:428:10007,3,2,0.9977377861232588,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:433:10008,5,4,0.928407544899508,1,0,0,0,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:433:10008,4,3,0.928407544899508,3,0,0,2,1,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:433:10008,5,4,0.928407544899508,4,0,0,3,1,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:452:10009,4,3,0.8953125115580037,1,0,0,0,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:452:10009,3,2,0.8953125115580037,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:452:10009,3,2,0.8953125115580037,2,0,1,0,1,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:454:10010,4,3,0.9824960856898405,1,0,0,0,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:454:10010,3,2,0.9824960856898405,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:454:10010,3,2,0.9824960856898405,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:463:10011,4,3,0.975008909652669,1,0,0,1,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:463:10011,3,2,0.975008909652669,2,0,0,2,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:463:10011,4,3,0.975008909652669,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:480:10012,3,2,0.9880991116126241,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:480:10012,2,1,0.9880991116126241,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:480:10012,3,2,0.9880991116126241,2,0,0,1,0,1
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:486:10013,3,2,0.9648428299220483,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:486:10013,2,1,0.9648428299220483,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:486:10013,3,2,0.9648428299220483,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:491:10014,4,3,0.9391675685231944,1,0,0,0,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:491:10014,3,2,0.9391675685231944,1,0,0,1,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:491:10014,4,3,0.9391675685231944,3,0,0,1,1,1
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:515:10015,3,2,0.9369440434397593,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:515:10015,2,1,0.9369440434397593,1,0,0,1,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:515:10015,3,2,0.9369440434397593,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:561:10016,3,2,0.9898119332931997,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:561:10016,2,1,0.9898119332931997,1,0,0,0,1,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:561:10016,3,2,0.9898119332931997,2,0,0,0,0,2
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:563:10017,5,4,0.9447718777110375,1,0,0,0,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:563:10017,4,3,0.9447718777110375,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:563:10017,5,4,0.9447718777110375,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:563:10018,4,3,0.9279569792433663,1,0,0,1,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:563:10018,3,2,0.9279569792433663,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:563:10018,3,2,0.9279569792433663,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:575:10019,3,2,0.9172904656609575,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:575:10019,2,1,0.9172904656609575,1,0,0,0,0,1
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:575:10019,3,2,0.9172904656609575,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:597:10020,5,4,0.9290666537590379,2,0,0,0,0,2
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:597:10020,4,3,0.9290666537590379,2,0,1,0,1,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:597:10020,4,3,0.9290666537590379,1,0,1,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:666:10021,5,4,0.9953518702578291,1,1,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:666:10021,4,3,0.9953518702578291,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:666:10021,4,3,0.9953518702578291,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:668:10022,3,2,0.9979835321017352,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:668:10022,2,1,0.9979835321017352,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:668:10022,3,2,0.9979835321017352,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:670:10023,3,2,0.9752807907806652,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:670:10023,2,1,0.9752807907806652,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:670:10023,3,2,0.9752807907806652,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:707:10024,3,2,0.9407384905935889,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:707:10024,2,1,0.9407384905935889,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:707:10024,3,2,0.9407384905935889,1,0,1,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:744:10025,3,2,0.9940956252033317,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:744:10025,2,1,0.9940956252033317,1,0,1,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:744:10025,3,2,0.9940956252033317,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:774:10026,3,2,0.9965547411863983,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:774:10026,2,1,0.9965547411863983,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:774:10026,3,2,0.9965547411863983,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:790:10027,3,2,0.9956713882908012,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:790:10027,2,1,0.9956713882908012,1,0,0,1,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:790:10027,3,2,0.9956713882908012,2,0,0,1,0,1
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:791:10028,4,3,0.9169506994936603,1,0,0,0,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:791:10028,3,2,0.9169506994936603,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:791:10028,3,2,0.9169506994936603,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:810:10029,3,2,0.97100062210781,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:810:10029,3,2,0.97100062210781,2,0,1,1,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:810:10029,3,2,0.97100062210781,2,0,1,0,0,1
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:831:10030,6,5,0.9224539649390957,2,0,0,2,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:831:10030,4,3,0.9224539649390957,3,0,1,1,0,1
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:831:10030,5,4,0.9224539649390957,3,0,0,1,1,1
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:836:10031,3,2,0.9698976850296991,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:836:10031,3,2,0.9698976850296991,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:836:10031,3,2,0.9698976850296991,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:837:10032,3,2,0.9541467359253364,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:837:10032,2,1,0.9541467359253364,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:837:10032,3,2,0.9541467359253364,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:846:10033,4,3,0.9665569583065307,1,0,1,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:846:10033,3,2,0.9665569583065307,2,0,1,1,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:846:10033,3,2,0.9665569583065307,2,0,1,0,0,1
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:853:10034,3,2,0.9590267667826747,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:853:10034,2,1,0.9590267667826747,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:853:10034,3,2,0.9590267667826747,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:876:10035,6,5,0.9860608273111483,3,0,0,1,0,2
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:876:10035,4,3,0.9860608273111483,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:876:10035,5,4,0.9860608273111483,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:878:10036,3,2,0.9798926578001141,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:878:10036,3,2,0.9798926578001141,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:878:10036,3,2,0.9798926578001141,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:893:10037,3,2,0.9761008812415125,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:893:10037,2,1,0.9761008812415125,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:893:10037,3,2,0.9761008812415125,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:918:10038,3,2,0.99899811900061,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:918:10038,3,2,0.99899811900061,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:918:10038,3,2,0.99899811900061,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:926:10039,3,2,0.9157091234575632,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:926:10039,2,1,0.9157091234575632,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:926:10039,3,2,0.9157091234575632,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:943:10040,4,3,0.9934987337849249,1,0,0,0,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:943:10040,3,2,0.9934987337849249,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:943:10040,3,2,0.9934987337849249,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:944:10041,6,5,0.9822173972395473,2,0,1,1,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:944:10041,5,4,0.9822173972395473,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:944:10041,5,4,0.9822173972395473,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:947:10042,3,2,0.9813795558825834,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:947:10042,2,1,0.9813795558825834,1,0,0,0,1,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:947:10042,3,2,0.9813795558825834,1,0,0,1,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:959:10043,4,3,0.9817653937198351,1,0,0,1,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:959:10043,3,2,0.9817653937198351,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:959:10043,4,3,0.9817653937198351,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:961:10044,3,2,0.9916598570084814,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:961:10044,2,1,0.9916598570084814,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:961:10044,3,2,0.9916598570084814,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:967:10045,5,4,0.8866025633128287,2,0,2,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:967:10045,4,3,0.8866025633128287,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:967:10045,4,3,0.8866025633128287,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:970:10046,3,2,0.9918239351092859,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:970:10046,2,1,0.9918239351092859,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:970:10046,3,2,0.9918239351092859,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:997:10047,3,2,0.9294259696553487,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:997:10047,3,2,0.9294259696553487,2,0,1,0,0,1
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:997:10047,3,2,0.9294259696553487,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1010:10048,4,3,0.9705058411239329,1,0,0,0,0,1
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1010:10048,4,3,0.9705058411239329,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1010:10048,4,3,0.9705058411239329,0,0,0,0,0,0
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1017:10049,10,9,0.7233178418215588,7,0,1,1,1,4
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1017:10049,7,6,0.7233178418215588,2,0,0,2,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1017:10049,8,7,0.7233178418215588,7,0,1,2,1,3
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1021:10050,3,2,0.9636629170817508,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1021:10050,2,1,0.9636629170817508,0,0,0,0,0,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1021:10050,3,2,0.9636629170817508,1,0,0,0,0,1
bubbles,calibration,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1024:10051,3,2,0.9652462249076982,0,0,0,0,0,0
bubbles,evaluation,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1024:10051,2,1,0.9652462249076982,1,0,0,0,1,0
bubbles,holdout,V26_Amp0.75_umf2.5:V26_20240418_124509_20240418_124618:1024:10051,3,2,0.9652462249076982,1,0,0,0,0,1
